Image,Lesion_Size,Perimeter,Compactness,BoundingBox_Area,Orientation,Solidity,Asymmetry,Mean_Intensity,Mean_RGB,Mean_HSV,Color_Std,Color_Entropy,Color_Variance
ISIC_0025477,2489,190.2670261,1.197600131,3250,75.07892609,0.982839628,511.9999979,90.74246685,89.59033079,85.07486273,32.55496454,6.525390736,1077.213394
ISIC_0025478,104446,1444.253956,1.598900148,173430,72.84303284,0.85741777,170.4983628,142.4341765,143.1484563,116.6967428,18.46882439,5.51952664,368.1640912
ISIC_0025479,125700,1394.136209,1.236325496,175086,39.59787369,0.979912664,122.2242164,120.6730231,123.6081782,124.068934,25.65491378,6.292423995,675.9734064
ISIC_0025480,53655,879.4772668,1.155258657,70400,28.09016609,0.986684815,101.4743826,118.9609729,126.9339794,169.0513652,16.18658265,5.286302549,285.7999058
ISIC_0025481,38626,771.4945095,1.236808328,53676,0.471960694,0.97010842,333.2652617,123.0388081,125.2669618,121.1792402,23.77022109,6.125673988,572.9578983
ISIC_0025482,83824,1132.513842,1.224682966,114725,61.43188477,0.978749141,102.8898645,113.4886787,117.5717814,143.9913947,28.23641606,6.501367759,807.4585348
ISIC_0025483,62330,1030.388952,1.365201011,89280,99.63783264,0.958025016,70.54477778,141.3733034,141.857126,116.3518905,26.7059383,6.137529647,726.2594798
ISIC_0025484,111684,1335.10677,1.276538177,157696,79.87943268,0.969037102,56.24554994,162.8107876,160.9417225,90.93145243,9.489062623,4.685215854,97.9933414
ISIC_0025485,141145,1671.391038,1.583177748,220059,62.96604919,0.900729033,153.7360303,136.494789,135.121041,82.75382999,20.26289493,5.937390062,426.3552061
ISIC_0025486,30146,691.1686069,1.273607574,42642,136.0386353,0.98535917,295.5387778,114.2461355,114.4205644,121.3400783,36.72985521,7.022145315,1357.989656
ISIC_0025487,210030,1835.148401,1.280950747,267600,84.20761871,0.96594335,44.05008808,127.047179,127.0485931,120.1097907,21.89484353,6.059279599,496.8388147
ISIC_0025488,8590,349.7056243,1.153199335,11235,144.2034607,0.987826289,63.65727583,95.81548312,98.87384556,126.6480404,36.21913919,6.755051812,1325.613982
ISIC_0025489,55145,933.8031652,1.267408735,81004,34.90727234,0.976475414,145.8612748,101.4668238,101.3388158,102.0052166,30.1596885,6.550351889,923.1467029
ISIC_0025490,71246,1063.543279,1.271463858,98010,151.2581635,0.956120092,127.8957976,93.5151026,97.36349175,137.4108114,24.99036886,6.674409309,626.5054555
ISIC_0025491,207493,1828.839744,1.287855542,247050,112.7288589,0.963999599,48.26533907,124.2752237,125.5834092,113.9512241,33.44261323,6.998118614,1118.677189
ISIC_0025492,73243,1088.212326,1.294710135,106920,41.84642029,0.973842829,154.0131343,155.9279931,154.1738096,116.9866017,18.32961279,5.143378661,377.1448553
ISIC_0025493,6565,307.6639938,1.171200391,8613,83.56531525,0.973953205,507.2426496,160.4010663,165.3422188,159.1773039,13.64877736,5.00590856,197.5045496
ISIC_0025494,78083,1162.028561,1.385023596,112784,97.7696228,0.957602014,201.3234122,106.6389739,109.9074446,130.0978659,27.50492844,6.686015827,758.8803238
ISIC_0025495,116926,1396.680362,1.33448858,161734,136.9047089,0.961625581,116.6259686,104.9483348,108.4682905,133.126687,22.36154407,6.06885432,500.3319583
ISIC_0025496,47800,864.3056908,1.253282183,66920,149.7511139,0.973004297,103.3640167,128.0856067,130.3507462,121.8117155,13.33549371,5.191873357,187.1772105
ISIC_0025497,32972,723.1686089,1.274303965,44427,83.60473633,0.978854454,111.6952565,105.7377169,108.989486,128.7352905,27.91866465,6.620910538,780.4979001
ISIC_0025498,82168,1214.690466,1.43840845,108984,85.3975296,0.969781933,143.9828644,148.3043886,152.4415588,144.2997274,20.08768823,5.585710404,436.6795594
ISIC_0025499,30723,684.4406853,1.225187723,41610,33.55143356,0.98020392,97.90710539,130.2011197,132.182263,115.9093838,33.73210319,6.523466525,1189.964236
ISIC_0025500,121609,1801.290533,2.137132352,194012,97.90924072,0.840012654,162.1185274,152.3707456,151.6171034,97.71742497,24.23869453,6.051633196,621.9792533
ISIC_0025501,100996,1237.727044,1.213489199,135072,16.36053276,0.979830392,153.9862965,127.2450196,129.8564729,131.224263,18.18418475,5.83109718,339.4706347
ISIC_0025502,19761,541.9726508,1.197072553,26026,105.1109161,0.984397055,193.5966802,104.0442285,108.3239715,146.9896598,34.88225275,6.991601131,1227.749447
ISIC_0025503,55171,969.3940033,1.366023697,75774,11.9544878,0.960884294,132.5867575,111.498849,116.8652493,160.784168,18.42917922,5.78527565,346.1104334
ISIC_0025504,76723,1143.626541,1.365171123,117568,142.916687,0.966935126,174.8886774,176.3210641,175.5739956,98.99887908,14.52433938,5.077668457,233.5301626
ISIC_0025505,17703,517.6883804,1.220316572,23244,68.91597748,0.974734376,311.6886402,130.680958,134.921068,147.6101037,38.89130944,6.657243449,1576.519306
ISIC_0025506,76211,1204.30569,1.525175399,109386,69.41103363,0.9197574,157.817008,156.9311254,156.0847865,93.97311412,40.11110754,6.387054597,1684.090722
ISIC_0025507,158514,1757.976826,1.559087398,213710,113.8418884,0.918246883,54.52237657,128.8311884,129.3323198,88.99241287,20.55479362,6.101160466,431.0187297
ISIC_0025508,26423,635.4701247,1.228924852,35496,172.5822906,0.968696747,309.1609581,85.35923249,90.46395186,148.865496,34.88872611,7.239243505,1236.448236
ISIC_0025509,58432,986.523946,1.335479765,76986,98.09082794,0.958529611,103.5268346,160.8510576,158.2089038,98.8682343,22.89262446,4.989836029,524.7178563
ISIC_0025510,11969,420.5168083,1.193404853,16731,15.96163654,0.986158735,72.42175614,117.2033587,118.4324505,100.1313114,26.66689721,6.206926089,747.9235517
ISIC_0025511,31333,777.7787789,1.552689396,56523,140.4237366,0.937087243,251.5145054,84.5550059,86.58218704,104.1028628,36.59740762,7.282036795,1404.770097
ISIC_0025512,164351,1682.808216,1.377770784,197616,85.98421478,0.972185816,161.4246582,93.65790899,95.69208381,98.87482887,37.90524485,7.122015221,1445.179614
ISIC_0025513,14434,481.0437179,1.293968822,21488,124.7157669,0.977168949,161.1483995,135.9835112,143.9638123,142.4650824,20.628774,5.64433528,458.5192845
ISIC_0025514,32215,714.7665874,1.274005793,47740,44.0954628,0.963133432,143.5157535,120.6994878,120.6666149,122.355321,34.5767031,6.81855417,1201.250268
ISIC_0025515,54100,1074.489455,1.713019716,77546,92.38083649,0.883349392,101.9551941,158.3735675,158.7532163,105.8713062,15.77269877,5.237459613,279.9767022
ISIC_0025516,200472,1773.124013,1.252953283,245700,63.56762314,0.96964039,33.62560357,129.1489684,130.7481427,110.0218784,28.93278916,6.860980912,837.9733249
ISIC_0025517,24790,598.558437,1.162408611,30528,84.43635559,0.989830098,287.9922548,135.2971359,134.322267,102.5020976,40.09852085,6.577365174,1700.172615
ISIC_0025518,100559,1302.337215,1.349631866,149907,96.57498169,0.964331173,52.36137988,106.7253652,109.6240449,124.1706328,50.95439,7.529234414,2608.357939
ISIC_0025519,84426,1197.099628,1.359063016,108810,82.84653473,0.955754379,64.49577144,115.2474593,118.5107431,125.7636747,26.2998821,6.417043746,697.9705186
ISIC_0025520,140021,1599.040752,1.460600968,171080,96.32042694,0.948980912,96.93631669,94.18797895,94.78878882,94.5859383,32.07199773,7.216740127,1052.515896
ISIC_0025521,117208,1401.082382,1.339758061,155654,12.20187855,0.971326225,81.53873455,165.483525,167.8600863,125.4497446,13.65384247,5.13255908,202.9341742
ISIC_0025522,52703,951.3940029,1.377647143,74796,61.68653488,0.941647381,92.59192075,110.1383982,112.4998008,116.4489814,8.76725871,4.737581861,78.92369762
ISIC_0025523,11744,430.4163024,1.274961395,17820,137.0939789,0.984043231,418.6158035,105.2579189,107.8473263,125.9180291,36.3526602,7.180488232,1362.183479
ISIC_0025524,237209,1918.991984,1.240080169,268650,97.31802368,0.98697331,43.12335535,75.58786134,81.88864391,108.8308749,37.90800442,7.053138681,1448.050039
ISIC_0025525,9069,370.6761886,1.227161748,12760,136.5131836,0.966377439,288.0952693,101.060977,99.51964568,100.6483993,45.86370486,7.244714659,2108.874747
ISIC_0025526,3305,255.8233744,1.632088775,4988,9.911306381,0.882833031,105.6532523,146.6744327,149.2326778,124.1720625,16.75044262,5.146728118,325.5390908
ISIC_0025527,154215,1645.449914,1.403679854,209484,88.58409119,0.952074953,72.48643776,134.1980871,139.0316528,155.208259,18.58805509,5.608014544,366.9940823
ISIC_0025528,81027,1157.526036,1.323911396,117200,160.1796875,0.962652849,145.9092895,86.77993755,89.78359477,130.2877148,20.61748526,6.323703952,425.9406693
ISIC_0025529,104405,1338.437721,1.37295829,150880,72.75949097,0.952407815,97.85401081,148.2058426,147.9176891,94.06271411,42.46627184,6.767715276,1828.511664
ISIC_0025530,68029,1064.974738,1.335757693,96091,50.54811478,0.958214268,92.20350143,171.535404,178.5547781,141.327674,23.70228172,6.12837366,576.5508406
ISIC_0025531,64909,1024.790973,1.296443438,87308,49.22336578,0.962220215,102.4094655,136.1883252,138.2875205,117.3288964,15.76799423,5.180062087,273.4257541
ISIC_0025532,30406,665.9554077,1.171802194,39312,21.27635574,0.985343191,241.7543905,108.6407946,113.3359644,152.2476375,26.8730415,6.609142686,722.9572628
ISIC_0025533,17668,534.6589417,1.304696204,25122,45.79132462,0.941289208,85.63278238,91.14517772,91.90776168,93.3673685,40.57252782,7.077080198,1651.087626
ISIC_0025534,35366,726.3990554,1.198142344,44220,28.51195145,0.980691469,105.7123791,78.85126958,80.29790382,101.4035891,29.88474138,7.221728571,932.88846
ISIC_0025535,64111,1047.200134,1.370655479,96309,2.536633015,0.952885536,181.621001,144.3916801,146.9871837,123.5038761,20.96262392,5.820959805,465.3071155
ISIC_0025536,62168,1048.856987,1.418278726,90804,117.1501312,0.92264574,220.825119,128.5836765,132.6346459,144.5368357,24.45901627,6.099375608,611.3226086
ISIC_0025537,41302,822.3645673,1.314194686,56910,72.2190094,0.950767337,112.4857876,116.4948913,116.4631172,117.8496602,26.47589908,6.504614466,708.3978487
ISIC_0025538,76171,1112.028561,1.30001717,110802,19.22570229,0.960712767,81.44033818,92.37628494,95.07194777,119.8552161,31.12806899,7.07503116,984.9281294
ISIC_0025539,56099,971.2346233,1.348225763,79520,54.34707642,0.949779089,86.22927323,137.4783151,139.5569856,120.4366031,52.41964972,7.350172918,2773.396289
ISIC_0025540,47317,864.3229367,1.266455326,62307,0.06735792,0.973364713,34.27977259,100.611704,101.9490669,114.8493706,42.66858063,7.252376225,1820.847391
ISIC_0025541,24925,605.6711342,1.183635508,32928,84.50393677,0.983942071,65.71265795,109.8488265,114.6968773,118.0565563,21.92644675,6.468095274,481.5264486
ISIC_0025542,18173,609.5289989,1.651034115,32942,124.0112381,0.898269375,215.0495789,139.5436087,140.2219226,84.29565839,21.05716004,6.497441341,448.1721929
ISIC_0025543,223648,1980.940248,1.401919169,268800,88.60861969,0.965658361,25.0404922,137.8031281,141.3204127,130.7055566,19.59709937,5.950153478,392.8595341
ISIC_0025544,52242,885.9209141,1.204312399,69250,119.7310867,0.984902005,74.76834729,115.1122086,118.8381826,134.8556717,16.80288381,5.856572032,285.6227662
ISIC_0025545,31116,682.7249563,1.203312996,43200,54.30981064,0.97767135,72.61396064,60.41792004,61.63146506,91.98295625,33.53545511,6.881006559,1179.178978
ISIC_0025546,59901,1035.945301,1.436351703,88872,120.7694321,0.930316614,75.38839083,115.5310429,116.0176235,96.85695843,33.65858074,6.553658123,1167.911482
ISIC_0025547,22980,585.3696188,1.199508398,32190,141.2464142,0.985178443,106.2322019,152.3412968,154.4035103,120.7827821,13.11709785,4.672721843,205.8668821
ISIC_0025548,51222,928.8326046,1.350736274,78470,66.49900818,0.944660762,87.99219084,115.0673148,116.9913123,109.4158044,20.88589814,5.996457022,449.6631754
ISIC_0025549,36577,837.4945091,1.541265919,57739,25.39865494,0.961782593,199.0636738,88.03053832,90.06700932,119.9975486,35.07037314,7.322368188,1254.272171
ISIC_0025550,20735,603.4701251,1.415257144,30212,141.1826782,0.943553589,127.8333252,117.7056185,114.9013423,97.5322241,30.69970693,6.320488868,959.8146545
ISIC_0025551,28549,677.2274821,1.291775454,36058,2.080607891,0.971661938,192.52233,120.2163648,122.0734293,117.1090523,21.11069285,5.88154662,461.0252972
ISIC_0025552,46367,847.3767583,1.241939494,67320,132.8518524,0.97890448,118.8597062,97.46515841,99.46612174,124.7082695,39.12437331,7.246653808,1565.54462
ISIC_0025553,11830,417.8061301,1.193043293,14625,51.31094742,0.98203517,211.6814876,141.7470837,148.5873485,135.5641307,15.1603509,5.036772986,261.258136
ISIC_0025554,9790,389.0609634,1.251547321,14152,0.588033617,0.955617335,56.53442282,120.3311542,126.1761321,128.9249574,37.14102674,6.758546463,1449.159846
ISIC_0025555,68846,1053.317883,1.290970885,93495,73.26622009,0.965190208,87.41318303,101.17253,99.17834006,82.92709816,29.17701996,6.365943411,876.5779383
ISIC_0025556,19207,534.7005737,1.198839362,25662,112.9925156,0.989519787,211.8960794,98.19331494,101.6025754,129.7461342,27.50128,6.663234753,757.3859048
ISIC_0025557,23957,622.0731556,1.300388198,31668,1.314028382,0.950147451,58.5796218,157.9118003,164.5446147,144.6253148,16.86275088,4.825849631,332.3290342
ISIC_0025558,152739,1572.697606,1.29455736,204000,86.88375854,0.964494489,103.6308998,104.340509,106.6325649,116.086638,27.16473274,6.511917758,739.7959736
ISIC_0025559,103320,1282.177835,1.27282146,155364,62.4182663,0.972145374,139.9873016,131.5463415,142.0183604,169.3993354,20.06538704,5.711287537,426.694367
ISIC_0025560,95730,1345.075243,1.51348183,130050,9.502786636,0.942752517,131.0084613,145.6008566,149.350827,137.3622097,19.01285268,5.484138735,387.1226486
ISIC_0025561,190734,1804.923002,1.364951931,250200,92.42376709,0.956972912,37.99184204,147.695403,153.1467314,155.4864121,15.04435922,5.069881493,249.71003
ISIC_0025562,20234,540.2152911,1.16110681,26505,0.41134578,0.983865413,102.3544529,82.79702481,87.60090277,122.0070838,42.07113603,7.219678489,1774.20324
ISIC_0025563,6425,310.0071406,1.215954738,8536,122.6175079,0.975191874,188.7028791,122.2468482,117.245655,102.6093904,21.39009354,5.591835488,462.1699657
ISIC_0025564,61264,1116.572718,1.63223253,99572,134.0189362,0.85279551,248.177592,158.8499282,161.0371344,121.8394054,19.07389075,4.711781497,409.4250784
ISIC_0025565,24105,661.4701246,1.461858418,37195,143.409729,0.949113369,405.1819953,120.0537233,122.8705386,126.7459863,29.61226455,6.594623272,884.797973
ISIC_0025566,115344,1336.087435,1.237940102,139851,38.81525421,0.974812474,124.6441947,137.4595644,139.0986007,122.6997994,24.45548154,6.008152184,632.017482
ISIC_0025567,81722,1151.98693,1.300180176,108040,67.15587616,0.963059794,95.59354885,124.6530922,124.7319979,92.24328414,20.79031227,5.926648477,466.4324792
ISIC_0025568,1389,140.3675303,1.179773054,1935,48.35374069,0.975412837,216.742979,56.40820734,57.97840173,102.0422366,47.15450397,6.85867755,2243.874104
ISIC_0025569,48724,845.477265,1.176138108,66820,48.89480591,0.983738432,157.3493145,88.17194812,91.63988315,132.5835728,30.1462974,6.85934389,938.7016453
ISIC_0025570,84568,1143.241765,1.237003744,114816,4.412605286,0.97158523,75.18834546,93.87697474,99.71285829,158.3363171,23.95490112,6.524009601,574.1151587
ISIC_0025571,60587,1020.347321,1.377484318,83028,75.32891083,0.959082139,108.1092643,145.0538729,142.2952834,95.17995059,22.7426694,5.624969767,563.6538732
ISIC_0025572,196547,1859.976824,1.406572843,256500,92.40657043,0.95170333,53.3056012,133.029077,137.8023306,154.1085203,15.25421537,5.05305854,259.0817971
ISIC_0025573,98849,1312.763623,1.395170737,149765,132.2588043,0.949109992,55.58247427,130.1773007,132.3030515,123.5238259,27.56376593,5.904873134,824.1581891
ISIC_0025574,61559,984.6315923,1.26188372,86784,77.03026581,0.972490198,110.9185009,85.4972303,89.02482172,134.6706737,33.13900783,7.071715076,1115.703928
ISIC_0025575,72257,1140.187941,1.441622377,105708,92.3421402,0.943702535,146.6551891,136.8379949,141.4057784,126.7910745,13.55302876,5.020030107,198.5583798
ISIC_0025576,73957,1089.643784,1.285665605,103037,46.1656723,0.962578997,73.04395797,146.3375745,150.6520816,144.1602102,19.60256862,5.375993256,420.0666329
ISIC_0025577,124954,1575.449913,1.589424958,200343,126.2262421,0.910568391,155.9757351,167.8600765,169.539844,117.5859303,23.27035259,5.855406958,570.0738083
ISIC_0025578,11153,427.7472544,1.327689602,16029,31.65394592,0.95410649,150.7124539,84.17564781,89.06551302,111.8975463,52.54081526,7.577066258,2793.015178
ISIC_0025579,29831,684.6244519,1.262632915,42720,102.911705,0.978583496,236.8199523,105.5633737,106.7998056,110.0053412,51.63508157,7.249117952,2699.064448
ISIC_0025580,48633,886.5483341,1.296142204,70610,177.0331726,0.960699994,137.5776941,108.0710012,111.6154052,131.5580641,28.58325505,6.724710578,817.5036063
ISIC_0025581,9143,417.0193332,1.544523446,13272,96.17337036,0.967289214,421.281417,141.5933501,146.4503992,136.6463962,31.51649765,6.45061718,1052.465513
ISIC_0025582,69711,1070.14631,1.316059394,99000,155.5403595,0.964778823,159.0401515,94.47625195,98.62673992,143.2272525,23.31871818,6.415513768,544.2997271
ISIC_0025583,84595,1292.454966,1.581814685,134045,116.1590424,0.908600436,163.6741651,125.9314853,130.218098,134.4094962,25.86356626,6.351495904,681.3945966
ISIC_0025584,57240,1033.702659,1.49713109,80600,65.63568878,0.937986672,84.42990914,83.23177848,86.99736781,100.7480899,40.85356311,7.301950925,1669.404627
ISIC_0025585,28258,647.57063,1.192809369,36330,113.2761078,0.982424412,476.233562,115.4465992,121.4811853,164.1846675,23.23608847,6.092579206,554.6156743
ISIC_0025586,29930,542.7766919,1.274513759,22860,2.487078905,0.967113564,190.2080855,91.56541931,95.12640606,132.8287783,29.94342354,7.000200869,906.3633185
ISIC_0025587,34318,718.2813048,1.207128423,47200,120.2051392,0.984029395,120.3240282,145.5968005,144.4094159,113.1185967,18.11844234,4.988526315,386.5387909
ISIC_0025588,97551,1210.170697,1.201107408,128688,16.253088,0.980076059,73.68945474,124.5820545,124.6499711,96.46490895,20.18709465,5.747169793,435.5923685
ISIC_0025589,15161,476.9604571,1.210672151,20304,128.5976715,0.978663524,71.83061799,101.3919267,104.3042236,121.8606073,24.05448722,5.955272115,610.7948364
ISIC_0025590,78720,1140.246816,1.322734975,107030,85.30117035,0.96334179,42.75772357,87.63615346,90.5557334,128.018695,33.51688919,7.217498193,1147.777799
ISIC_0025591,199390,1893.962545,1.437983162,238200,90.73970795,0.949444826,24.84120568,149.968855,151.5901299,120.3340422,21.12290992,5.446497983,474.9591115
ISIC_0025592,6430,303.6223644,1.165364857,7872,99.19032288,0.984593726,111.875583,111.5080871,109.2557284,106.0118196,38.87837253,6.986226346,1522.58577
